company_key,company_name,segment_primary,segment_tags,source_lists,local_source_rank,yc_source_rank,city,state_or_region,metro_area,company_category,employee_band,hq_status,company_website,careers_page,company_linkedin,source_systems,check_daily,priority_tier,board_type,board_url,board_token,board_api_url,board_confirmation_status,board_last_verified_at,resolved_from_url,job_source_type,job_source_url,job_source_job_count,job_source_last_verified_at,job_source_notes,jd_capture_status,jd_format,jd_extraction_method,jd_extraction_locator,jd_last_verified_at,jd_notes,notes
soraban,Soraban,local,local;yc,greater_phoenix;yc_seed_from_local_overlap,37,,Tempe,AZ,Greater Phoenix,Accounting and Finance,11-50,Local HQ,https://www.soraban.com/,https://www.ycombinator.com/companies/soraban/jobs/,https://www.linkedin.com/company/sorabansoftware/about/,phx_fwd_local_software_100;local_yc_overlap,true,,,,,,,,,,,,,,,,,,,,
pave-2,Pave,yc,yc,yc_us_hiring_confirmed_api_native_live,,150,,,,,,,https://pave.com,https://pave.com/company/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/paveakatroveinformationtechnologies,paveakatroveinformationtechnologies,https://boards-api.greenhouse.io/v1/boards/paveakatroveinformationtechnologies/jobs?content=true,live_jobs,,https://pave.com/company/careers,api_native,https://boards-api.greenhouse.io/v1/boards/paveakatroveinformationtechnologies/jobs?content=true,14,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
people-ai,People.ai,yc,yc,yc_us_hiring_confirmed_api_native_live,,151,,,,,,,https://people.ai,https://www.backstory.ai/about-us/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/people-ai,people-ai,https://api.lever.co/v0/postings/people-ai?mode=json,live_jobs,,https://www.backstory.ai/about-us/careers,api_native,https://api.lever.co/v0/postings/people-ai?mode=json,8,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
permitflow,PermitFlow,yc,yc,yc_us_hiring_confirmed_api_native_live,,152,,,,,,,http://www.permitflow.com,https://www.permitflow.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/permitflow,permitflow,https://api.ashbyhq.com/posting-api/job-board/permitflow?includeCompensation=true,live_jobs,,https://www.permitflow.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/permitflow?includeCompensation=true,31,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
pine-park-health,Pine Park Health,yc,yc,yc_us_hiring_confirmed_api_native_live,,153,,,,,,,http://pineparkhealth.com,https://www.pineparkhealth.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/pineparkhealth,pineparkhealth,https://boards-api.greenhouse.io/v1/boards/pineparkhealth/jobs?content=true,live_jobs,,https://www.pineparkhealth.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/pineparkhealth/jobs?content=true,17,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
pirros,Pirros,yc,yc,yc_us_hiring_confirmed_api_native_live,,154,,,,,,,http://pirros.com,https://www.pirros.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/pirros,pirros,https://api.ashbyhq.com/posting-api/job-board/pirros?includeCompensation=true,live_jobs,,https://www.pirros.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/pirros?includeCompensation=true,4,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
pivot-robotics,Pivot Robotics,yc,yc,yc_us_hiring_confirmed_api_native_live,,155,,,,,,,https://pivotrobotics.com,https://www.pivotrobotics.com/company/careers/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/pivotrobotics,pivotrobotics,https://api.ashbyhq.com/posting-api/job-board/pivotrobotics?includeCompensation=true,live_jobs,,https://www.pivotrobotics.com/company/careers/,api_native,https://api.ashbyhq.com/posting-api/job-board/pivotrobotics?includeCompensation=true,2,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
podium,Podium,yc,yc,yc_us_hiring_confirmed_api_native_live,,156,,,,,,,https://podium.com,https://www.podium.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/podium81,podium81,https://boards-api.greenhouse.io/v1/boards/podium81/jobs?content=true,live_jobs,,https://www.podium.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/podium81/jobs?content=true,57,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
polymath,Polymath,yc,yc,yc_us_hiring_confirmed_api_native_live,,157,,,,,,,https://polymathlabs.ai/,https://polymathlabs.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/polymath,polymath,https://api.ashbyhq.com/posting-api/job-board/polymath?includeCompensation=true,live_jobs,,https://polymathlabs.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/polymath?includeCompensation=true,5,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
popl,Popl,yc,yc,yc_us_hiring_confirmed_api_native_live,,158,,,,,,,https://popl.co/,https://popl.co/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/popl,popl,https://api.ashbyhq.com/posting-api/job-board/popl?includeCompensation=true,live_jobs,,https://popl.co/,api_native,https://api.ashbyhq.com/posting-api/job-board/popl?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
postscript,Postscript,yc,yc,yc_us_hiring_confirmed_api_native_live,,159,,,,,,,https://postscript.io,https://postscript.io/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/postscript,postscript,https://boards-api.greenhouse.io/v1/boards/postscript/jobs?content=true,live_jobs,,https://postscript.io/careers,api_native,https://boards-api.greenhouse.io/v1/boards/postscript/jobs?content=true,6,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
probably-genetic,Probably Genetic,yc,yc,yc_us_hiring_confirmed_api_native_live,,160,,,,,,,https://www.probablygenetic.com/,https://careersatprobablygenetic.netlify.app/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/probablygenetic,probablygenetic,https://api.ashbyhq.com/posting-api/job-board/probablygenetic?includeCompensation=true,live_jobs,,https://careersatprobablygenetic.netlify.app/,api_native,https://api.ashbyhq.com/posting-api/job-board/probablygenetic?includeCompensation=true,6,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
prodigal,Prodigal,yc,yc,yc_us_hiring_confirmed_api_native_live,,161,,,,,,,https://prodigaltech.com/,https://www.prodigaltech.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/prodigal,prodigal,https://boards-api.greenhouse.io/v1/boards/prodigal/jobs?content=true,live_jobs,,https://www.prodigaltech.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/prodigal/jobs?content=true,13,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
promise,Promise,yc,yc,yc_us_hiring_confirmed_api_native_live,,162,,,,,,,http://promise-pay.com,https://www.promise-pay.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Promise,Promise,https://api.ashbyhq.com/posting-api/job-board/Promise?includeCompensation=true,live_jobs,,https://www.promise-pay.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/Promise?includeCompensation=true,24,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
prosper,Prosper,yc,yc,yc_us_hiring_confirmed_api_native_live,,163,,,,,,,https://www.getprosper.ai?utm_source=yc&utm_medium=directory&utm_campaign=yc_directory,https://www.getprosper.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/prosper-ai,prosper-ai,https://api.ashbyhq.com/posting-api/job-board/prosper-ai?includeCompensation=true,live_jobs,,https://www.getprosper.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/prosper-ai?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
prox,Prox,yc,yc,yc_us_hiring_confirmed_api_native_live,,164,,,,,,,https://useprox.com,https://useprox.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/prox,prox,https://api.ashbyhq.com/posting-api/job-board/prox?includeCompensation=true,live_jobs,,https://useprox.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/prox?includeCompensation=true,3,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
pulse-3,Pulse,yc,yc,yc_us_hiring_confirmed_api_native_live,,165,,,,,,,https://www.runpulse.com/,https://www.runpulse.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/pulse,pulse,https://api.ashbyhq.com/posting-api/job-board/pulse?includeCompensation=true,live_jobs,,https://www.runpulse.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/pulse?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
pump-co,Pump.co,yc,yc,yc_us_hiring_confirmed_api_native_live,,166,,,,,,,https://www.pump.co/,https://www.pump.co/why,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/pumpcareers,pumpcareers,https://boards-api.greenhouse.io/v1/boards/pumpcareers/jobs?content=true,live_jobs,,https://www.pump.co/why,api_native,https://boards-api.greenhouse.io/v1/boards/pumpcareers/jobs?content=true,14,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
pylon-2,Pylon,yc,yc,yc_us_hiring_confirmed_api_native_live,,167,,,,,,,https://usepylon.com/?utm_source=bookface&utm_medium=referral&utm_campaign=pylon-profile,https://www.usepylon.com/?utm_source=bookface&utm_medium=referral&utm_campaign=pylon-profile,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/pylon-labs,pylon-labs,https://api.ashbyhq.com/posting-api/job-board/pylon-labs?includeCompensation=true,live_jobs,,https://www.usepylon.com/?utm_source=bookface&utm_medium=referral&utm_campaign=pylon-profile,api_native,https://api.ashbyhq.com/posting-api/job-board/pylon-labs?includeCompensation=true,51,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
quartzy,Quartzy,yc,yc,yc_us_hiring_confirmed_api_native_live,,168,,,,,,,https://www.quartzy.com,https://www.quartzy.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/quartzy,quartzy,https://api.lever.co/v0/postings/quartzy?mode=json,live_jobs,,https://www.quartzy.com/careers,api_native,https://api.lever.co/v0/postings/quartzy?mode=json,3,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
quindar,Quindar,yc,yc,yc_us_hiring_confirmed_api_native_live,,169,,,,,,,https://www.quindar.space,https://quindar.space/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/quindar,quindar,https://api.ashbyhq.com/posting-api/job-board/quindar?includeCompensation=true,live_jobs,,https://quindar.space/,api_native,https://api.ashbyhq.com/posting-api/job-board/quindar?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
qventus,Qventus,yc,yc,yc_us_hiring_confirmed_api_native_live,,170,,,,,,,http://qventus.com,https://www.qventus.com:443/,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/qventus,qventus,https://boards-api.greenhouse.io/v1/boards/qventus/jobs?content=true,live_jobs,,https://www.qventus.com:443/,api_native,https://boards-api.greenhouse.io/v1/boards/qventus/jobs?content=true,19,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
radar,RADAR,yc,yc,yc_us_hiring_confirmed_api_native_live,,171,,,,,,,https://goradar.com,https://goradar.com/jobs/,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/radar,radar,https://boards-api.greenhouse.io/v1/boards/radar/jobs?content=true,live_jobs,,https://goradar.com/jobs/,api_native,https://boards-api.greenhouse.io/v1/boards/radar/jobs?content=true,23,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
rally-uxr,Rally UXR,yc,yc,yc_us_hiring_confirmed_api_native_live,,172,,,,,,,https://www.rallyuxr.com/,https://www.rallyuxr.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/rallyuxr,rallyuxr,https://api.ashbyhq.com/posting-api/job-board/rallyuxr?includeCompensation=true,live_jobs,,https://www.rallyuxr.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/rallyuxr?includeCompensation=true,7,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
reacher,Reacher,yc,yc,yc_us_hiring_confirmed_api_native_live,,173,,,,,,,https://reacherapp.com/,https://www.reacherapp.com/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/reacher,reacher,https://api.ashbyhq.com/posting-api/job-board/reacher?includeCompensation=true,live_jobs,,https://www.reacherapp.com/,api_native,https://api.ashbyhq.com/posting-api/job-board/reacher?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
recidiviz,Recidiviz,yc,yc,yc_us_hiring_confirmed_api_native_live,,174,,,,,,,https://www.recidiviz.org/,https://www.recidiviz.org/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/recidiviz,recidiviz,https://boards-api.greenhouse.io/v1/boards/recidiviz/jobs?content=true,live_jobs,,https://www.recidiviz.org/careers,api_native,https://boards-api.greenhouse.io/v1/boards/recidiviz/jobs?content=true,9,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
relace,Relace,yc,yc,yc_us_hiring_confirmed_api_native_live,,175,,,,,,,https://relace.ai,https://relace.ai/about-us,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/relace,relace,https://api.ashbyhq.com/posting-api/job-board/relace?includeCompensation=true,live_jobs,,https://relace.ai/about-us,api_native,https://api.ashbyhq.com/posting-api/job-board/relace?includeCompensation=true,6,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
relativity-space,Relativity Space,yc,yc,yc_us_hiring_confirmed_api_native_live,,176,,,,,,,http://relativityspace.com,https://www.relativityspace.com/darkmatterlab,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/relativity,relativity,https://boards-api.greenhouse.io/v1/boards/relativity/jobs?content=true,live_jobs,,https://www.relativityspace.com/darkmatterlab,api_native,https://boards-api.greenhouse.io/v1/boards/relativity/jobs?content=true,295,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
retell-ai,Retell AI,yc,yc,yc_us_hiring_confirmed_api_native_live,,177,,,,,,,https://retellai.com,https://www.retellai.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/retell-ai,retell-ai,https://api.ashbyhq.com/posting-api/job-board/retell-ai?includeCompensation=true,live_jobs,,https://www.retellai.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/retell-ai?includeCompensation=true,23,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
revenuecat,RevenueCat,yc,yc,yc_us_hiring_confirmed_api_native_live,,178,,,,,,,https://www.revenuecat.com/,https://www.revenuecat.com/pricing,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/revenuecat,revenuecat,https://api.ashbyhq.com/posting-api/job-board/revenuecat?includeCompensation=true,live_jobs,,https://www.revenuecat.com/pricing,api_native,https://api.ashbyhq.com/posting-api/job-board/revenuecat?includeCompensation=true,26,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
roboflow,Roboflow,yc,yc,yc_us_hiring_confirmed_api_native_live,,179,,,,,,,https://roboflow.com,https://roboflow.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/roboflow,roboflow,https://api.ashbyhq.com/posting-api/job-board/roboflow?includeCompensation=true,live_jobs,,https://roboflow.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/roboflow?includeCompensation=true,25,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
rollstack-2,Rollstack,yc,yc,yc_us_hiring_confirmed_api_native_live,,180,,,,,,,https://www.rollstack.com,https://www.rollstack.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/rollstack,rollstack,https://api.ashbyhq.com/posting-api/job-board/rollstack?includeCompensation=true,live_jobs,,https://www.rollstack.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/rollstack?includeCompensation=true,3,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
ryvn,Ryvn,yc,yc,yc_us_hiring_confirmed_api_native_live,,181,,,,,,,https://ryvn.ai,https://ryvn.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/ryvn,ryvn,https://api.ashbyhq.com/posting-api/job-board/ryvn?includeCompensation=true,live_jobs,,https://ryvn.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/ryvn?includeCompensation=true,1,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
safetykit,SafetyKit,yc,yc,yc_us_hiring_confirmed_api_native_live,,182,,,,,,,https://www.safetykit.com/,https://www.safetykit.com/jobs,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/safetykit,safetykit,https://api.ashbyhq.com/posting-api/job-board/safetykit?includeCompensation=true,live_jobs,,https://www.safetykit.com/jobs,api_native,https://api.ashbyhq.com/posting-api/job-board/safetykit?includeCompensation=true,9,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
salespatriot,SalesPatriot,yc,yc,yc_us_hiring_confirmed_api_native_live,,183,,,,,,,https://www.salespatriot.com/,https://salespatriot.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/SalesPatriot,SalesPatriot,https://api.ashbyhq.com/posting-api/job-board/SalesPatriot?includeCompensation=true,live_jobs,,https://salespatriot.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/SalesPatriot?includeCompensation=true,3,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
shepherd,Shepherd,yc,yc,yc_us_hiring_confirmed_api_native_live,,184,,,,,,,https://shepherdinsurance.com,https://www.shepherdinsurance.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/shepherd,shepherd,https://api.ashbyhq.com/posting-api/job-board/shepherd?includeCompensation=true,live_jobs,,https://www.shepherdinsurance.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/shepherd?includeCompensation=true,15,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
short-story,Short Story,yc,yc,yc_us_hiring_confirmed_api_native_live,,185,,,,,,,https://shortstorybox.com,https://my.shortstorybox.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/ShortStory,ShortStory,https://api.ashbyhq.com/posting-api/job-board/ShortStory?includeCompensation=true,live_jobs,,https://my.shortstorybox.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/ShortStory?includeCompensation=true,17,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
sieve,Sieve,yc,yc,yc_us_hiring_confirmed_api_native_live,,186,,,,,,,https://sievedata.com/,https://sieve.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sieve,sieve,https://api.ashbyhq.com/posting-api/job-board/sieve?includeCompensation=true,live_jobs,,https://sieve.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/sieve?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
sift,Sift,yc,yc,yc_us_hiring_confirmed_api_native_live,,187,,,,,,,https://sift.com/,https://sift.com/careers/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sift,sift,https://api.ashbyhq.com/posting-api/job-board/sift?includeCompensation=true,live_jobs,,https://sift.com/careers/,api_native,https://api.ashbyhq.com/posting-api/job-board/sift?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
signoz,SigNoz,yc,yc,yc_us_hiring_confirmed_api_native_live,,188,,,,,,,https://signoz.io,https://jobs.ashbyhq.com/SigNoz,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/SigNoz,SigNoz,https://api.ashbyhq.com/posting-api/job-board/SigNoz?includeCompensation=true,live_jobs,,https://jobs.ashbyhq.com/SigNoz,api_native,https://api.ashbyhq.com/posting-api/job-board/SigNoz?includeCompensation=true,14,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
sim,Sim,yc,yc,yc_us_hiring_confirmed_api_native_live,,189,,,,,,,https://sim.ai,https://www.sim.ai:443/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sim,sim,https://api.ashbyhq.com/posting-api/job-board/sim?includeCompensation=true,live_jobs,,https://www.sim.ai:443/,api_native,https://api.ashbyhq.com/posting-api/job-board/sim?includeCompensation=true,5,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
simple-ai,Simple AI,yc,yc,yc_us_hiring_confirmed_api_native_live,,190,,,,,,,https://www.usesimple.ai,https://www.usesimple.ai/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/simple-ai,simple-ai,https://api.ashbyhq.com/posting-api/job-board/simple-ai?includeCompensation=true,live_jobs,,https://www.usesimple.ai/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/simple-ai?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
simplyinsured,SimplyInsured,yc,yc,yc_us_hiring_confirmed_api_native_live,,191,,,,,,,http://simplyinsured.com,https://get.simplyinsured.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/si,si,https://boards-api.greenhouse.io/v1/boards/si/jobs?content=true,live_jobs,,https://get.simplyinsured.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/si/jobs?content=true,2,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
skyways,Skyways,yc,yc,yc_us_hiring_confirmed_api_native_live,,192,,,,,,,http://skyways.com,https://www.skyways.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,lever,https://jobs.lever.co/skyways,skyways,https://api.lever.co/v0/postings/skyways?mode=json,live_jobs,,https://www.skyways.com/careers,api_native,https://api.lever.co/v0/postings/skyways?mode=json,20,,,full_jd_inferred_api,html_or_text,api_field,[].description|[].descriptionPlain,,,
slash,Slash,yc,yc,yc_us_hiring_confirmed_api_native_live,,193,,,,,,,https://www.slash.com/,https://www.slash.com/company/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/slash-financial,slash-financial,https://api.ashbyhq.com/posting-api/job-board/slash-financial?includeCompensation=true,live_jobs,,https://www.slash.com/company/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/slash-financial?includeCompensation=true,15,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
smartasset,SmartAsset,yc,yc,yc_us_hiring_confirmed_api_native_live,,194,,,,,,,http://smartasset.com,https://smartasset.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,greenhouse,https://job-boards.greenhouse.io/smartasset,smartasset,https://boards-api.greenhouse.io/v1/boards/smartasset/jobs?content=true,live_jobs,,https://smartasset.com/careers,api_native,https://boards-api.greenhouse.io/v1/boards/smartasset/jobs?content=true,3,,,full_jd_inferred_api,html,api_field,jobs[].content,,,
sola,Sola,yc,yc,yc_us_hiring_confirmed_api_native_live,,195,,,,,,,https://www.sola-solutions.com/,https://www.sola.ai/,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/sola,sola,https://api.ashbyhq.com/posting-api/job-board/sola?includeCompensation=true,live_jobs,,https://www.sola.ai/,api_native,https://api.ashbyhq.com/posting-api/job-board/sola?includeCompensation=true,5,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
solidroad,Solidroad,yc,yc,yc_us_hiring_confirmed_api_native_live,,196,,,,,,,https://solidroad.com,https://www.solidroad.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/solidroad,solidroad,https://api.ashbyhq.com/posting-api/job-board/solidroad?includeCompensation=true,live_jobs,,https://www.solidroad.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/solidroad?includeCompensation=true,8,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
spate,SPATE,yc,yc,yc_us_hiring_confirmed_api_native_live,,197,,,,,,,https://www.spate.nyc,https://www.spate.nyc/,,yc_public_directory;yc_api_native_board_confirmation,true,,workable,https://apply.workable.com/spate/,spate,https://apply.workable.com/api/v3/accounts/spate/jobs,live_jobs,,https://www.spate.nyc/,api_native,https://apply.workable.com/api/v3/accounts/spate/jobs,4,,,,,,,,,
spellbrush,Spellbrush,yc,yc,yc_us_hiring_confirmed_api_native_live,,198,,,,,,,https://spellbrush.com,https://spellbrush.com/careers,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/spellbrush,spellbrush,https://api.ashbyhq.com/posting-api/job-board/spellbrush?includeCompensation=true,live_jobs,,https://spellbrush.com/careers,api_native,https://api.ashbyhq.com/posting-api/job-board/spellbrush?includeCompensation=true,10,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
sphere,Sphere,yc,yc,yc_us_hiring_confirmed_api_native_live,,199,,,,,,,https://www.getsphere.com/,https://www.getsphere.com/about-us#roles,,yc_public_directory;yc_api_native_board_confirmation,true,,ashby,https://jobs.ashbyhq.com/Sphere,Sphere,https://api.ashbyhq.com/posting-api/job-board/Sphere?includeCompensation=true,live_jobs,,https://www.getsphere.com/about-us#roles,api_native,https://api.ashbyhq.com/posting-api/job-board/Sphere?includeCompensation=true,12,,,full_jd_inferred_api,html_or_text,api_field,jobs[].descriptionHtml|jobs[].descriptionPlain,,,
